deck_row_id,deck_id,oracle_semantic_identity,terminal_classification_identity,classification_status,terminal_requirement_ids
phantom_premonition:line-76,Phantom Premonition,2549bc57-9ffb-4053-9f10-f2a5f792b845,e0dcab40a8cdbeaa0a802ade184a47d2f026264a6b3eacec1b2dc21f507b210b,REVIEWED_CORRECTED,"[""cap.shuffle"",""cap.mana_ability"",""cap.search_library"",""cap.mana_production""]"
phantom_premonition:line-77,Phantom Premonition,aa6723a2-75da-49f5-a1ba-cbfa82c55301,6dd34e3963c0d8c154cee5f844efd55724d0c4b64225d4338059ef04feaac1a6,REVIEWED_CORRECTED,"[""cap.counters"",""cap.mana_ability"",""cap.mana_production""]"
phantom_premonition:line-78,Phantom Premonition,bc71ebf6-2056-41f7-be35-b2e5c34afa99,37a634da6d2df7ebdad326af9e2e24f116d85328d5137cfe67585223b2ebe0b2,REVIEWED_CONFIRMED,"[""cap.land_zone"",""cap.mana_source"",""cap.ordered_library_card""]"
phantom_premonition:line-79,Phantom Premonition,73b3e242-075d-4c4d-9b09-6fef1633c348,04f5e4daab40018f09ec25544872c0e815bbdeeab41ce20fdacd31a3e24c21fc,REVIEWED_CORRECTED,"[""cap.life"",""cap.trigger"",""cap.mana_ability"",""cap.mana_production""]"
phantom_premonition:line-80,Phantom Premonition,5d641bf6-0f93-4189-8dc1-ec7ea446dade,62c6b0b49277859502ba32e009ae6bb5fbeff649a1b4dca389cc6a42b0a4e774,REVIEWED_CORRECTED,"[""cap.life"",""cap.trigger"",""cap.mana_ability"",""cap.mana_production""]"
token_triumph:line-4,Token Triumph,c65ba242-3369-48a9-864f-1b1f85238f67,f1980a63bafe7e76020bca504757c41fa1b4853986207122b39c3afe493639d6,REVIEWED_CONFIRMED,"[""cap.trigger"",""cap.tap_event"",""cap.token_creation""]"
token_triumph:line-5,Token Triumph,1d5ff280-7f4d-4801-aefd-9b6e6b1f2818,e70bfd02e876ab7b269b19470251f6f2e1eb9790078b45026c1e715262592bbf,REVIEWED_CONFIRMED,"[""cap.counters"",""cap.planeswalker"",""cap.loyalty_counters"",""cap.loyalty_activation_rules"",""cap.life_scaled_token_creation"",""cap.temporary_flying_double_strike""]"
token_triumph:line-6,Token Triumph,3ac01298-e45b-4ea0-8379-2074279716a4,c0512289724bee0005cf73d07e939dca5afc65893327a3bc60f9d222f101ec80,REVIEWED_CORRECTED,"[""cap.destroy"",""cap.mass_destruction""]"
token_triumph:line-7,Token Triumph,979a5d92-1c67-4fa4-b932-638b0cc1adcd,35bf1f6d5daff374f46cc573398cc55005425ef901158b1e18e9008584ff907f,REVIEWED_CORRECTED,"[""cap.continuous_pt""]"
token_triumph:line-8,Token Triumph,d7a38484-2acc-49a6-b32d-d54dddb14d31,748f1a91c65eb2f42c379fd01ba740d3b04c3bc21297638f2a4551f03e25707f,REVIEWED_CORRECTED,"[""cap.draw"",""cap.life"",""cap.trigger"",""cap.token_creation"",""cap.mass_token_creation""]"
token_triumph:line-9,Token Triumph,b989279c-665d-4f15-afc1-adf3872a4851,60ce6136f65a03649307ce665535f70f368c0d5acaea40b808885ceb47bb96f7,REVIEWED_CORRECTED,"[""cap.flash"",""cap.continuous_pt""]"
token_triumph:line-10,Token Triumph,16629f59-bae8-4c19-bf50-443eb0ed6856,47a558064876e41fe861a42bd36a324b1332d2c16d82197d918081e943ba7e8d,REVIEWED_CONFIRMED,"[""cap.landfall"",""cap.mode_choice"",""cap.token_or_counters""]"
token_triumph:line-11,Token Triumph,3bc13640-03f8-4b19-b0a4-7e7cb5271c0c,0f1d2251452963719e6666dea7bd6ebe0356b3cb6208dd5269d08640b4b7b376,REVIEWED_CONFIRMED,"[""cap.convoke"",""cap.token_exception"",""cap.mass_destruction""]"
token_triumph:line-12,Token Triumph,b9f4f96b-6e54-4fe6-8df7-623e0fc72409,e8004261438a9f57fe4b99a9fb5f83b5a0c62dad7266a6077bca938715b5472b,REVIEWED_CORRECTED,"[""cap.draw"",""cap.trigger""]"
token_triumph:line-13,Token Triumph,ea4a9299-c2b3-4092-89dd-28142b203d60,be198357e5a9e38c117ca3848a0b7c62ed875202b2c9fdf2bf6981cee224183d,REVIEWED_CONFIRMED,"[""cap.shuffle_self"",""cap.token_creation"",""cap.choice_number_x""]"
token_triumph:line-14,Token Triumph,c549b0fd-1e08-4873-952e-a14dc45a0fd2,09de28b634ec098acad263d5ae1b0129a31e56468952baed43c97e3cb4e896ec,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.counters""]"
token_triumph:line-15,Token Triumph,f67df84f-667e-41cf-80f9-911abafe70ac,a4ac34b5ce809746f99054da4e99bd3a2911e647f264a60c8e8238f66e194085,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production"",""cap.grant_activated_ability""]"
token_triumph:line-16,Token Triumph,38abf769-e4ef-4b47-9c79-c8cda0b90f6c,7d5d90f452dd10dc7f356a5e2593c83cb2be923d2c2be9ec960c5184882b4fc9,REVIEWED_CORRECTED,"[""cap.draw""]"
token_triumph:line-17,Token Triumph,ec6d52f9-1c8f-48da-951c-be8d7813c7be,4af4595d72f8a3dad287070d31b45dbf88ab21f64ad00893e396b3c2911afbb0,REVIEWED_CONFIRMED,"[""cap.shuffle"",""cap.count_tapped"",""cap.search_library""]"
token_triumph:line-18,Token Triumph,123d2b6e-114e-4767-860d-50790382ca4a,89af4165664c510ad034b8764c363640df4010268370e4d8e5362cb83e11cf3d,REVIEWED_CONFIRMED,"[""cap.deathtouch"",""cap.damage_trigger"",""cap.scaled_token_creation""]"
token_triumph:line-19,Token Triumph,3b1f8108-6911-49e9-8f78-f950bb58cb6c,a1d0dd897efdf1933a523d9cbaa3068e4d613a700a1645c36899c787e796080e,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.deathtouch"",""cap.token_creation"",""cap.mass_token_creation""]"
token_triumph:line-20,Token Triumph,761021ce-4559-464e-aa03-85c2fe78e267,0a94cc31d76e4baa065c3a15c17a213b934f99318b7a4bd92f83a4b35b44179b,REVIEWED_CONFIRMED,"[""cap.counters"",""cap.continuous_ability"",""cap.grant_mana_ability""]"
token_triumph:line-21,Token Triumph,1ff25f67-36a7-4cfa-a2b1-2135b5b6fb67,3513065b1b90d6192b3826e084832f542e5cb9650f5327f70d2786eceaec6ab6,REVIEWED_CORRECTED,"[""cap.life"",""cap.exile"",""cap.target"",""cap.counters"",""cap.graveyard""]"
token_triumph:line-22,Token Triumph,f55334d9-1ec2-4667-bf28-5a0384d6f053,7ea9265b24ef7b3bd1fd4b5c9e8a925118a1813af1f8119651e80b3a1f7008f1,REVIEWED_CORRECTED,"[""cap.continuous_pt""]"
token_triumph:line-23,Token Triumph,7a21ea22-3cd7-4c11-8895-5943c0d93a0d,7a0fbda26db364711a7fa28d8d3fe5e65f48896b30ded95f5bd360a12e7a9949,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.token_creation"",""cap.upkeep_trigger"",""cap.mass_token_creation""]"
token_triumph:line-24,Token Triumph,19bb51dd-2b93-45f0-927d-bbafddadd0a3,f66569217563d00bf2528339b10d5e42befbac685efd3a0f36c179846738dca4,REVIEWED_CORRECTED,"[""cap.target"",""cap.destroy"",""cap.token_creation"",""cap.choice_number_x"",""cap.mass_token_creation"",""cap.scaled_token_creation""]"
token_triumph:line-25,Token Triumph,9aab386c-d48c-4611-b757-aa69b26cc1b1,f63ad7cd8be9d64becd1145649d3c6a15870c8589edec0d148f39aa3a360d13f,REVIEWED_CORRECTED,"[""cap.draw"",""cap.life"",""cap.continuous_pt"",""cap.choice_number_x""]"
token_triumph:line-26,Token Triumph,7f7049e8-49ed-46da-89f7-1e40aefb3b0c,16471a8b60e2bd62bfde3e828c276a0082c03e8b3d41c87ac828eeafe9c5be0b,REVIEWED_CORRECTED,"[""cap.continuous_pt""]"
token_triumph:line-27,Token Triumph,c0516c2c-d7c9-4763-9180-980f60205a28,d25f09f839b1fba5b6b478fd195149cb13966dd5d3fb144a747568183c63f569,REVIEWED_CORRECTED,"[""cap.indestructible_until_eot""]"
token_triumph:line-28,Token Triumph,0c26ab0d-80f6-4e5b-9d0e-af17c1519583,cd952bfa584e14d326b5322f014bc62ad0f2995ffafcaaa05574c6f09a985c63,REVIEWED_CONFIRMED,"[""cap.convoke"",""cap.token_creation"",""cap.choice_number_x""]"
token_triumph:line-29,Token Triumph,9a2fdc0e-e0de-47fc-95e4-04e725ddf060,4af2a3c20e28787ee701ba1d126a4a5883edfecf9b97285c2f898bf1c863037a,REVIEWED_CONFIRMED,"[""cap.static_team_pt"",""cap.token_creation"",""cap.end_step_trigger"",""cap.bounded_control_restoration"",""cap.owner_controller_separation""]"
token_triumph:line-30,Token Triumph,c232d974-9c65-4bce-b045-e5a7cc0c62e0,a3be3e12881455e8863c9914cf3d7bc39bf14c339abfbc78c94d0b84184229d9,REVIEWED_CORRECTED,"[""cap.draw"",""cap.token_creation"",""cap.artifact_permanent"",""cap.mass_token_creation""]"
token_triumph:line-31,Token Triumph,a07483b4-c04f-42a4-b979-8b77c11fa8f5,b094060cb97ecf6570a6d4d3e15cc32affadfa80572cf52022ff3cfc57d91680,REVIEWED_CORRECTED,"[""cap.discard_cost"",""cap.draw_discard"",""cap.artifact_permanent""]"
token_triumph:line-32,Token Triumph,dcb7e046-f01b-497c-88e5-57794eb30ce5,f2264c3cd37e2ed0fae33290281669d504d326b7be0845839d849b78bf10c09d,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
token_triumph:line-33,Token Triumph,56f1a16a-9f41-41fb-b580-c200bca27cd6,e2b8b655297552da59adcdb4f447708e8d6cbe6f4db93d105620cc41da0999af,REVIEWED_CORRECTED,"[""cap.reveal"",""cap.mana_ability"",""cap.mana_production""]"
token_triumph:line-34,Token Triumph,e521322b-0e83-458c-8936-7021a80ee279,0ab7fd3bded51ce033845618b45d446a13a9c7a39235300881f69e87e76550d9,REVIEWED_CORRECTED,"[""cap.scry"",""cap.trigger"",""cap.bottom_order"",""cap.mana_ability"",""cap.mana_production""]"
token_triumph:line-35,Token Triumph,e938ee4c-d5df-4d93-bd61-9e518fb1dc30,c00f70c5e9e96ac11c6b159a981bee763a3d9f80d0525c83ca8b9ab29ef94417,REVIEWED_CONFIRMED,"[""cap.target"",""cap.convoke"",""cap.linked_exile_return""]"
token_triumph:line-36,Token Triumph,5334dc24-040e-4094-80f4-8d1b9de01230,8c12bfdf8533208aea1737d85a7877c6489d16595220d14c8b9957f1889326a3,REVIEWED_CONFIRMED,"[""cap.target"",""cap.convoke"",""cap.conditional_exile""]"
token_triumph:line-37,Token Triumph,d683d985-9888-4d21-8b5f-69e69ce4a03b,56437dbac039f715edd8c9f79b883776215b5c2d2adf10c49ec85603246e344b,REVIEWED_CORRECTED,"[""cap.exile"",""cap.target"",""cap.shuffle"",""cap.search_library""]"
token_triumph:line-38,Token Triumph,04046ae4-5c51-434b-930c-f3b1d348bf4b,d5fc96bb17bcbfebc9b65c984d2cabdb5df1b44d290fe83af334c48d3c695dab,REVIEWED_CONFIRMED,"[""cap.token_creation"",""cap.populate_token_copy"",""cap.copiable_token_values"",""cap.indestructible_until_eot""]"
token_triumph:line-39,Token Triumph,56a60fcb-f9b7-438f-9221-eaca8fb2649b,934bb627b1ad8966dcc4c4a3a7fb0ef5687fff6bfe3f515d0d7bbc162da3f658,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.continuous_pt""]"
token_triumph:line-40,Token Triumph,069f6530-e65c-4d52-85f3-e0a2acd148c5,e8d6f2f071dc2b8583b5196800d2690f9ff907661616480cbf40693670d4fa7f,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
token_triumph:line-41,Token Triumph,b6689782-08d8-48e1-a05d-cd040dfe85bc,a8ea79e9885decedadcc96400b7861d7baa5c1eca958578dd1d086c829eebc72,REVIEWED_CONFIRMED,"[""cap.aura_curse"",""cap.combat_trigger"",""cap.multiplayer_wording""]"
token_triumph:line-42,Token Triumph,30b24e8e-3b0e-4d8e-90f3-f66eb7c1858c,1bc05b846de605776cc10290a171a35b3f71b32d686c67ebb63721b093951d74,REVIEWED_CORRECTED,"[""cap.target"",""cap.trigger"",""cap.graveyard"",""cap.graveyard_return""]"
token_triumph:line-43,Token Triumph,4ce2357f-93e6-40ca-beca-8f4e15adc464,75a05088bade295ebd89e5b1ab343f74f7b14a0d5a673895d75b985a8c4cd91b,REVIEWED_CORRECTED,"[""cap.shuffle"",""cap.trigger"",""cap.search_library""]"
token_triumph:line-44,Token Triumph,5dba7746-c087-4ec1-92ca-ab9882dea24d,a20501a4854149dfff4eb483e607824d52e6bddbf247ee39d6f120df9901bb53,REVIEWED_CORRECTED,"[""cap.flash"",""cap.target"",""cap.trigger""]"
token_triumph:line-45,Token Triumph,7eff84f1-f772-497a-b350-bbc93d0230f7,4e55e5b10e3549b925e7a5d9a66e5c9dcc9faa70226a60d0014eda505d22f47b,REVIEWED_CORRECTED,"[""cap.draw""]"
token_triumph:line-46,Token Triumph,6daf3c59-7636-4d44-872b-67722b4868cb,e37ddb98a205695d2abace756a154f52abd7f14200d3614db82239aaba38ef1f,REVIEWED_CORRECTED,"[""cap.token_creation"",""cap.mass_token_creation""]"
token_triumph:line-47,Token Triumph,e2f98813-4f39-4135-b05b-407e9eb797f6,11f21b981956c107b243f66c5e8875ba852370a642c5ab8ec567453d6dd3a60b,REVIEWED_CORRECTED,"[""cap.mana_production""]"
token_triumph:line-48,Token Triumph,fc3e48c9-e303-435c-bdb1-7dc7881a9858,3dc5492071cf6763ee13fd0f95e3d871d48d8080df5190c57f446b4df780a0bd,REVIEWED_CONFIRMED,"[""cap.aura"",""cap.draw_trigger"",""cap.grant_activated_ability""]"
token_triumph:line-49,Token Triumph,55eb9310-f24b-410b-850b-a7d0d5117946,c2521af961a7f1975e030106a56b8b39bc968a3cb31b26c29d360b079488c53d,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production"",""cap.replacement_effect""]"
token_triumph:line-50,Token Triumph,de1cfa83-2049-48ab-b093-2f120a3ef4f2,f20d9770de5dd1b28302f596a1929ba101037671f2eeb98c29c927df7a6cc1e0,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.counters""]"
token_triumph:line-51,Token Triumph,653010bc-45af-427e-a294-e0cc28d31821,e2796232eb7c5a1bca6956bfb1bfc9e6c9870b7332c10226b09fb8432e6e006f,REVIEWED_CORRECTED,"[""cap.convoke"",""cap.shuffle"",""cap.search_library""]"
token_triumph:line-52,Token Triumph,4dcfd397-9d29-420c-8fd8-c7c2a99de122,35f9d50ae5a996e401b35daaa61b353883406395e454955660205efec77bb6b1,REVIEWED_CORRECTED,"[""cap.target"",""cap.destroy""]"
token_triumph:line-53,Token Triumph,204f9afe-c20b-4933-b5cd-aa572784762a,16f61dbbe4ba777f56a7e96baef143c1a033aa2bd56d7dff04a62c54f7c9d6b1,REVIEWED_CORRECTED,"[""cap.damage"",""cap.continuous_pt"",""cap.combat_damage_trigger""]"
token_triumph:line-54,Token Triumph,9ba89c25-5302-414f-a2ec-436b8981999d,7b89f9aad1032e8a2806ece1e212f8d36a1577941f1ab629ac9103f7d17b8fe8,REVIEWED_CORRECTED,"[""cap.draw"",""cap.trigger"",""cap.attack_trigger""]"
token_triumph:line-55,Token Triumph,ab42398c-f0a1-4b94-ac5f-b8768e1b4e05,1900bd4d4b0343dcb950b2d58f64450700dff87aaebfac5122789e95f97000bd,REVIEWED_CONFIRMED,"[""cap.aura"",""cap.token_creation"",""cap.grant_activated_ability""]"
token_triumph:line-56,Token Triumph,032ec6e2-6cc3-4a97-9cc7-3233f5e11904,83f1856fb88a5f0fdda33c0c272956aa7ee171f5aa0507a8441939de3ba832cd,REVIEWED_CORRECTED,"[""cap.target"",""cap.destroy"",""cap.trigger""]"
token_triumph:line-57,Token Triumph,c17d5153-cc74-4fbb-9d75-f7ee7b557b0a,623a64e837a56b9f76506c269de3bf04a21dba8ae18c3490c85c11ffbc99298e,REVIEWED_CORRECTED,"[""cap.convoke"",""cap.token_creation"",""cap.mass_token_creation""]"
token_triumph:line-58,Token Triumph,1be56a3d-a6c0-4b65-ae71-3d90ceefc6c0,8dd2154bb464d5aec99e5602d9bfde0bb3a8794bb91ed6d9a5cb6e9a51758837,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.landfall"",""cap.token_creation"",""cap.mass_token_creation""]"
token_triumph:line-59,Token Triumph,9b40faad-1b96-4461-89d8-9a207b58e832,ead1b36c4c8d140e303a0047b9f97df604f158563752304168d27e24215b7800,REVIEWED_CORRECTED,"[""cap.draw"",""cap.trigger""]"
token_triumph:line-60,Token Triumph,0a2075b5-9609-433d-bcd2-e0a637456cf8,3875ee4e429cc90350a8a44ec41086279b36d8c1b9a2b5e8ecb8a78b5ff91c38,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.landfall"",""cap.continuous_pt"",""cap.token_creation"",""cap.mass_token_creation""]"
token_triumph:line-61,Token Triumph,4a2fea39-99d6-4766-9f2c-0a63925349cb,74e1c97c4ad915a78c459355fafbca0497b9e1f1e12a10832590c6c62c7a4765,REVIEWED_CORRECTED,"[""cap.token_creation"",""cap.mass_token_creation""]"
token_triumph:line-62,Token Triumph,8fbdca3a-7aa3-4b5a-98d7-9168856045ac,d1bdd0fc6fabea3544f4fa589a02f6327e0337da90e5e276b1b4acb448de08a7,REVIEWED_CORRECTED,"[""cap.continuous_pt"",""cap.token_creation"",""cap.mass_token_creation""]"
token_triumph:line-63,Token Triumph,aeec8e85-6571-4da6-8a48-f5d3985ca10b,92c25c358504a7b10ad81c70946444d2e34e3c19071f826949740ad5e035fad1,REVIEWED_CORRECTED,"[""cap.exile"",""cap.reveal"",""cap.target"",""cap.shuffle"",""cap.discard_cost"",""cap.multi_target"",""cap.search_library""]"
token_triumph:line-64,Token Triumph,0bc7f093-bef0-4f1a-852c-4b75ebf54838,09209dc1329df1b377fe35d8499b93f7427a55327be4cbe9091916cb676b97e7,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
token_triumph:line-65,Token Triumph,0b67c4e2-f88b-4e01-85a1-9d5f5b8db13b,d7de87f737c2930dcb3fbef735064c7f80f9f5d74ab82c97bfde08a9b5e09b07,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
token_triumph:line-66,Token Triumph,6ad8011d-3471-4369-9d68-b264cc027487,0edfee8a26567805c343d1bda8704c50b666f997b3413b1acb30bd250fda4949,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
token_triumph:line-67,Token Triumph,e5fcc5d7-6a60-4a5b-9d02-6c30041a95b9,720751c56a1a51c8b557fc2f002070a8136f02141734d5669bd2fcb8b4ff7590,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
token_triumph:line-68,Token Triumph,45429b2c-be3b-4b2e-9bab-a059ccbda8cd,92cf02d648d299cbaccf9e38ed2dee7dd845c08d199b069dbf47cfbb17ac5d84,REVIEWED_CORRECTED,"[""cap.life"",""cap.trigger"",""cap.mana_ability"",""cap.mana_production""]"
token_triumph:line-69,Token Triumph,0895c9b7-ae7d-4bb3-af17-3b75deb50a25,feeadba75b0cae107bc0fcde9bb70aa3beb14b669a7d2db7da8a769bb0df9364,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
token_triumph:line-70,Token Triumph,cade8b94-2998-4d23-87bb-9fbdddd19dea,9f20e9f4d245778272687e82265aa2f08586a2a87bcb0cd3a11d327c5b88262b,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
token_triumph:line-71,Token Triumph,60b36821-0fad-423c-98c4-f64d991719f3,d22f67f7131e4fb7d3a489c1476b54566ec7efe94c2bbb9fde54ba1f06c88b66,REVIEWED_CORRECTED,"[""cap.life"",""cap.trigger"",""cap.mana_ability"",""cap.mana_production""]"
token_triumph:line-72,Token Triumph,e6b77545-de5c-4f4a-b7ea-83498fb33ba8,9364eb6e11c8b2fd75c87a5126d11876b9b31cdd956e50ed90ae28a0e7185c6a,REVIEWED_CONFIRMED,"[""cap.mana_ability"",""cap.tap_another_creature_cost""]"
token_triumph:line-73,Token Triumph,a5478263-47c9-447f-9c7a-c77ce0752947,18f4c89cfa4f687a4354e57740f08e3549c7d75cdd8bcea771372a1a2cdcf338,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
token_triumph:line-74,Token Triumph,88fb9e82-28b9-4275-a1e2-cb3a9bfda127,9df92594966c9e36bfeb7490ce37a47ebb1a048420fc650a22e21ad4290d7948,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.token_creation"",""cap.mana_production"",""cap.mass_token_creation""]"
token_triumph:line-75,Token Triumph,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,606c8a0bc12c616ed104857e3d3fd304ae6f797e6f5d12eb79f724c46dca5f15,REVIEWED_CONFIRMED,"[""cap.land_zone"",""cap.mana_source"",""cap.ordered_library_card""]"
token_triumph:line-76,Token Triumph,bc71ebf6-2056-41f7-be35-b2e5c34afa99,37a634da6d2df7ebdad326af9e2e24f116d85328d5137cfe67585223b2ebe0b2,REVIEWED_CONFIRMED,"[""cap.land_zone"",""cap.mana_source"",""cap.ordered_library_card""]"
upgrades_unleashed:line-4,Upgrades Unleashed,c98a4af3-3e58-4927-9a60-d2664cf0b139,069894a7f20c25eadb0cfdc4511b77dfb838800ef18d3b954a354414760f8b08,REVIEWED_CONFIRMED,"[""cap.counters"",""cap.token_creation"",""cap.modified_predicate"",""cap.aura_equipment_etb_trigger""]"
upgrades_unleashed:line-5,Upgrades Unleashed,3d8f9b58-d011-4ed2-99ae-c626243fab26,e0b3c5daf6b6bcd356a1e2dbe68f2ee8080bdc85c476c78029d14365514562db,REVIEWED_CONFIRMED,"[""cap.goad"",""cap.modified"",""cap.attack_trigger"",""cap.opponent_attachment""]"
upgrades_unleashed:line-6,Upgrades Unleashed,22113051-c971-4108-953b-95356d21323a,ea3597ac690ea7f96185d90684fdb54d45b5d62ed4de93e26c8b5111473aeb61,REVIEWED_CORRECTED,"[""cap.exile"",""cap.trigger"",""cap.counters"",""cap.graveyard"",""cap.draw_discard""]"
upgrades_unleashed:line-7,Upgrades Unleashed,5bd81d2f-46a1-4536-92e7-28c7e1892735,13ef38c5e44f2aca8e71f0ff33d2665d042f3b5104553b532268b990b438e9ba,REVIEWED_CONFIRMED,"[""cap.extra_combat"",""cap.attack_trigger"",""cap.phase_insertion"",""cap.modified_predicate""]"
upgrades_unleashed:line-8,Upgrades Unleashed,ecfabd06-c059-4f3d-9e5f-587364033cac,d770295d8e7e455644ea1043fa078fa880bf2f777ca78ff8b13503ae5930b1e8,REVIEWED_CORRECTED,"[""cap.exile"",""cap.target"",""cap.trigger"",""cap.counters"",""cap.equipment"",""cap.attack_trigger""]"
upgrades_unleashed:line-9,Upgrades Unleashed,5e4d69de-1876-49a8-8ec6-a891d4a84ccf,3d28f6fe162a1a4b7b1f03b3b22d00cdf7a644c1c1e9d9af4e689c727eb14154,REVIEWED_CONFIRMED,"[""cap.goad"",""cap.attachment"",""cap.reconfigure"",""cap.type_transition"",""cap.combat_damage_trigger""]"
upgrades_unleashed:line-10,Upgrades Unleashed,8b9918c3-1135-4c63-991f-f0a38340a33b,ac73032c22d656fd58575926662bd8f5830a87930fa9676f453f706e6ef3af8e,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.counters"",""cap.upkeep_trigger"",""cap.choice_number_x""]"
upgrades_unleashed:line-11,Upgrades Unleashed,41f7e725-bdb8-4c3a-adc7-a8184ec7c394,c288f0a0fe64a22d9575438b347f3bc69c72e2846bd52c13f94db92fb6382873,REVIEWED_CONFIRMED,"[""cap.draw"",""cap.damage_fanout"",""cap.combat_damage_trigger"",""cap.conditional_modified_state""]"
upgrades_unleashed:line-12,Upgrades Unleashed,b5f5d6e3-e72e-40a5-a5c7-410617b6f933,ae153e27271970cdb2186731d1f05727dada5a24d715fb6d89c60d80c3039441,REVIEWED_CORRECTED,"[""cap.shuffle"",""cap.trigger"",""cap.counters"",""cap.death_trigger"",""cap.search_library"",""cap.choice_number_x""]"
upgrades_unleashed:line-13,Upgrades Unleashed,4d1c7f42-19ef-405e-9edc-50a81b78f97c,d9d04bd37257bce8f18c74cab39b753563d23e3e21ad80e7a84fa64f94a8726d,REVIEWED_CONFIRMED,"[""cap.attachment"",""cap.attack_mana"",""cap.reconfigure"",""cap.type_transition""]"
upgrades_unleashed:line-14,Upgrades Unleashed,53e39011-3d77-4883-9c8e-4707f6fc5c47,065b84784f8934bf51555a8920088919e3c31c8405b5bbf1fbe6e2008873f920,REVIEWED_CORRECTED,"[""cap.equipment"",""cap.mana_ability"",""cap.mana_production"",""cap.grant_activated_ability""]"
upgrades_unleashed:line-15,Upgrades Unleashed,28bb9a58-f45a-4452-a1f4-c7609373085f,287571741bf3553c6d2807af9e846238c5d1d31b923f02abd3ddfc2546186697,REVIEWED_CORRECTED,"[""cap.draw"",""cap.target"",""cap.trigger"",""cap.counters"",""cap.equipment"",""cap.artifact_permanent""]"
upgrades_unleashed:line-16,Upgrades Unleashed,90c763b9-6173-46ff-b31c-7dcafc774170,02828b98ecee4ad1c05018c333644ca10e16d6db71422ec4e8bdc2f200bf4973,REVIEWED_CONFIRMED,"[""cap.conditional_hexproof"",""cap.modified_count_cost_reduction""]"
upgrades_unleashed:line-17,Upgrades Unleashed,abe377f8-35f0-4dea-a681-91d31a36815c,06c53aeebfa3d7defdbb87c74923d8ec035b602abdb9fd772ad1da05fd077c49,REVIEWED_CORRECTED,"[""cap.goad"",""cap.trigger"",""cap.counters"",""cap.attack_trigger"",""cap.end_step_trigger""]"
upgrades_unleashed:line-18,Upgrades Unleashed,7b3e05e1-31b4-46af-b3d0-f2467f8551e9,602873cbe353923c70ac367e9eac0c72691e042fa28ea47889f7961bd004e3fc,REVIEWED_CORRECTED,"[""cap.damage"",""cap.target"",""cap.trigger"",""cap.counters"",""cap.choice_number_x"",""cap.end_step_trigger""]"
upgrades_unleashed:line-19,Upgrades Unleashed,e8065e1d-e937-4b56-8011-78f0d07328a0,37dd3cba7efcd8f5505a7592d99978db2100ac482dc70bb7686188d95106a026,REVIEWED_CORRECTED,"[""cap.tribal"",""cap.trigger"",""cap.counters"",""cap.attack_trigger"",""cap.token_creation"",""cap.choice_number_x"",""cap.mass_token_creation"",""cap.scaled_token_creation""]"
upgrades_unleashed:line-20,Upgrades Unleashed,fd5ee26c-cc54-4dc0-b611-5cda14354a5e,f418d8e8ec289c99a7f820e761ddd360bc68bff60caf008128b078862646d083,REVIEWED_CORRECTED,"[""cap.tribal"",""cap.trigger"",""cap.counters""]"
upgrades_unleashed:line-21,Upgrades Unleashed,21f45043-5419-4019-8b6c-e5294bd5f549,6dfaaa9ec7200fe7eb286fb7b202db855978ca8545fa086bebc120ed4eae4253,REVIEWED_CORRECTED,"[""cap.target"",""cap.destroy"",""cap.trigger"",""cap.deathtouch""]"
upgrades_unleashed:line-22,Upgrades Unleashed,c549b0fd-1e08-4873-952e-a14dc45a0fd2,09de28b634ec098acad263d5ae1b0129a31e56468952baed43c97e3cb4e896ec,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.counters""]"
upgrades_unleashed:line-23,Upgrades Unleashed,21f1c6d7-8289-44b2-b88f-c09e202be200,d016e25641938a820142443b21cb2c2b82c9e2fbe5814ace6dbc70bc07c661b6,REVIEWED_CORRECTED,"[""cap.target"",""cap.counters""]"
